Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.871227000,1,1,1,0
0.871331000,0,1,1,0
0.871852000,1,1,1,0
0.871942000,1,0,1,0
0.872046000,1,1,1,0
0.872150000,1,0,1,0
0.872254000,1,1,1,0
0.872358000,1,0,1,0
0.872462000,1,1,1,0
0.872566000,1,0,1,0
0.872670000,1,1,1,0
0.872774000,1,0,1,0
0.872878000,1,1,1,0
0.872982000,1,0,1,0
0.873190000,1,1,1,0
0.873294000,1,0,1,0
0.873398000,1,1,1,0
0.873502000,1,0,1,0
0.873606000,1,1,1,0
0.873710000,1,0,1,0
0.873814000,1,1,1,0
0.874022000,1,0,1,0
0.874126000,1,1,1,0
0.874230000,1,0,1,0
0.874959000,1,1,1,0
0.875063000,1,0,1,0
0.875167000,1,1,1,0
0.875271000,1,0,1,0
0.875375000,1,1,1,0
0.875479000,1,0,1,0
0.875999000,1,1,1,0
0.876103000,1,0,1,0
0.876415000,1,1,1,0
0.876519000,1,0,1,0
0.877039000,1,1,1,0
0.877143000,1,0,1,0
0.877455000,1,1,1,0
0.877559000,1,0,1,0
0.877663000,1,1,1,0
0.877767000,1,0,1,0
0.877975000,1,1,1,0
0.878183000,1,0,1,0
0.879119000,1,1,1,0
0.879223000,1,0,1,0
0.879328000,1,1,1,0
0.879431000,1,0,1,0
0.880160000,1,1,1,0
0.880264000,1,0,1,0
0.880576000,1,1,1,0
0.880680000,1,0,1,0
0.880784000,1,1,1,0
0.880992000,1,0,1,0
0.881200000,1,1,1,0
0.892168000,0,1,1,0
0.892272000,1,1,1,0
0.892376000,0,1,1,0
0.892480000,1,1,1,0
0.892584000,0,1,1,0
0.892689000,1,1,1,0
0.892793000,0,1,1,0
0.892897000,1,1,1,0
0.893001000,0,1,1,0
0.893106000,1,1,1,0
0.893210000,0,1,1,0
0.893418000,1,1,1,0
0.893522000,0,1,1,0
0.893626000,1,1,1,0
0.893730000,0,1,1,0
0.893835000,1,1,1,0
0.893939000,0,1,1,0
0.894043000,1,1,1,0
0.894251000,0,1,1,0
0.894356000,1,1,1,0
0.894460000,0,1,1,0
0.895189000,1,1,1,0
0.895293000,0,1,1,0
0.895398000,1,1,1,0
0.895502000,0,1,1,0
0.896231000,1,1,1,0
0.896335000,0,1,1,0
0.896648000,1,1,1,0
0.896752000,0,1,1,0
0.896960000,1,1,1,0
0.897064000,0,1,1,0
0.897273000,1,1,1,0
0.897438000,1,0,1,0
0.897542000,1,1,1,0
0.897646000,1,0,1,0
0.897750000,1,1,1,0
0.897854000,1,0,1,0
0.897958000,1,1,1,0
0.898062000,1,0,1,0
0.898166000,1,1,1,0
0.898270000,1,0,1,0
0.898375000,1,1,1,0
0.898478000,1,0,1,0
0.898687000,1,1,1,0
0.898791000,1,0,1,0
0.898895000,1,1,1,0
0.898999000,1,0,1,0
0.899103000,1,1,1,0
0.899207000,1,0,1,0
0.899311000,1,1,1,0
0.899519000,1,0,1,0
0.899623000,1,1,1,0
0.899727000,1,0,1,0
0.900455000,1,1,1,0
0.900559000,1,0,1,0
0.900663000,1,1,1,0
0.900767000,1,0,1,0
0.900871000,1,1,1,0
0.900975000,1,0,1,0
0.901495000,1,1,1,0
0.901599000,1,0,1,0
